	id	priceLabel	name	brandId	brandName	colorId	colorFamily	colorNamed
257	500600278	190.0	Salvatore Ferragamo Alligator-Printed Silk Tie, Yellow	1948	Salvatore Ferragamo	4	Yellow	YELLOW
258	538912080	145.0	Eton Swirl-Print Silk Tie, Navy	5382	Eton	10	Blue	NAVY
259	489060763	245.0	Charvet Large Dot-Print Silk Tie, Navy	949	Charvet	10	Blue	NAVY
260	513512868	95.0	Boss Hugo Boss Neat Micro-Gingham Silk Tie, Blue	0		10	Blue	BLUE
261	523569190	135.0	Boss Hugo Boss Rep-Striped Silk Tie, Navy	0		10	Blue	NAVY
262	537586312	75.0	Edward Armah Medallion & Glen Plaid Silk Pocket Circle, Blue	0		10	Blue	BLUE
263	538912145	145.0	Eton Micro Dot-Print Silk Tie, Blue	5382	Eton	10	Blue	BLUE
264	537137417	145.0	Boss Hugo Boss Diagonal-Stripe Silk Tie, Grey/Black	0		14	Gray	GREY/BLACK
265	537137726	115.0	Boss Hugo Boss Pindot Silk Tie, Purple	0		8	Purple	PURPLE
266	486539515	250.0	TOM FORD Solid Velvet Bow Tie, Navy	2130	Tom Ford	10	Blue	NAVY
267	489912138	245.0	Charvet Textured Silk Tie, Blue	949	Charvet	10	Blue	BLUE
268	500600382	190.0	Burberry Beat-Check Silk Tie, Charcoal	870	Burberry	14	Gray	CHARCOAL
269	500634038	190.0	Salvatore Ferragamo Sailboat-Printed Silk Tie, Orange	1948	Salvatore Ferragamo	3	Orange	ORANGE
270	523569369	95.0	Boss Hugo Boss Skinny Tonal-Stripe & Dot-Print Silk Tie, Teal	0		10	Blue	TEAL
271	510919072	250.0	TOM FORD Textured Silk Bow Tie, White	2130	Tom Ford	15	White	WHITE
272	532307782	175.0	Armani Collezioni Woven Neat Silk Tie, Gray	747	Armani Collezioni	14	Gray	GRAY
273	532307784	175.0	Armani Collezioni Woven Paisley Silk Tie, Purple	747	Armani Collezioni	8	Purple	PURPLE
274	537137735	115.0	Boss Hugo Boss Pindot Silk Tie, Charcoal	0		14	Gray	CHARCOAL
275	504508901	295.0	Kiton Grenadine Medallion-Print Silk Tie, Brown	1452	Kiton	1	Brown	BROWN
276	470693809	140.0	Lanvin Grenadine Bow Tie, Blue	1487	Lanvin	10	Blue	BLUE
277	489912661	245.0	Charvet Textured Silk Tie, Pink	949	Charvet	7	Red	RED
278	501442481	205.0	Ermenegildo Zegna Flower-Print Neat Silk Tie, Brown	1139	Ermenegildo Zegna	1	Brown	BROWN
279	508592671	205.0	Ermenegildo Zegna Micro Printed Silk Tie, Silver	1139	Ermenegildo Zegna	19	Silver	SILVER
280	471273629	165.0	Lanvin Grosgrain Solid Tie, Burgundy	1487	Lanvin	7	Red	BURGUNDY
281	478938978	190.0	Salvatore Ferragamo Birds Flying-Print Silk Tie, Blue	1948	Salvatore Ferragamo			
282	490860917	190.0	Salvatore Ferragamo Elephant-Print Silk Tie, Gray/Pink	1948	Salvatore Ferragamo	14	Gray	GRAY/PINK
283	500324109	230.0	Brioni Circle-Dot Patterned Neat Silk Tie, Navy	859	Brioni	10	Blue	NAVY
284	528994000	230.0	Brioni Woven Herringbone Grenadine Striped Silk Tie	859	Brioni	7	Red	RED
285	538912241	145.0	Eton Neat Foulard Silk Tie, Charcoal	5382	Eton	14	Gray	CHARCOAL
286	538912239	145.0	Eton Neat Basketweave Silk Tie, Teal	5382	Eton	10	Blue	TEAL
287	500600238	190.0	Salvatore Ferragamo Geometric Gancini-Print Silk Tie, Navy/Red	1948	Salvatore Ferragamo	7	Red	NAVY/RED
288	523568891	95.0	Boss Hugo Boss Neat Floral-Print Silk Tie, Purple	0		8	Purple	PURPLE
289	485700786	190.0	Salvatore Ferragamo Greyhound Dog-Print Tie, Blue/Coral	1948	Salvatore Ferragamo	10	Blue	BLUE/CORAL
290	504506432	295.0	Kiton Grenadine Striped Silk Tie, Green	1452	Kiton	13	Green	GREEN
291	515771570	675.0	Stefano Ricci Pleated Silk Tie W/Crystal-Embellishment, Black	3297	Stefano Ricci	16	Black	BLACK
292	472055426	190.0	Salvatore Ferragamo Sailboat & Palm Tree-Print Tie, Yellow	1948	Salvatore Ferragamo	4	Yellow	YELLOW
293	365537751	195.0	Charvet Knit Silk Tie, Lilac	949	Charvet	8	Purple	LILAC
294	453818349	295.0	Kiton Paisley Wool/Silk Tie, Brown/Purple	1452	Kiton	1	Brown	BROWN/PURPLE
295	462331623	55.0	Neiman Marcus Pre-Tied Satin Bow Tie, Red	1724	Neiman Marcus	7	Red	RED
296	489059945	245.0	Charvet Paisley-Print Silk Tie, Blue/Green	949	Charvet	10	Blue	BLUE/GREEN
297	501442304	245.0	Ermenegildo Zegna Wide Striped Silk Tie, Burgundy/Silver	1139	Ermenegildo Zegna	7	Red	BURGUNDY
298	502439854	190.0	Burberry Forever Exploded-Check Silk Tie	870	Burberry	14	Gray	CHARCOAL
299	537586356	195.0	Brackish Bowties Leonardo Feather Bow Tie	0				
330	486538620	250.0	TOM FORD Solid Velvet Bow Tie, Black	2130	Tom Ford	16	Black	BLACK
331	488197314	190.0	Salvatore Ferragamo Cricket-Print Silk Tie, Blue	1948	Salvatore Ferragamo	10	Blue	BLUE
332	499819924	230.0	Brioni Basketweave-Print Neat Silk Tie, Teal	859	Brioni	10	Blue	TEAL
333	499820881	230.0	Brioni Plaid & Square-Print Silk Tie, Royal	859	Brioni	10	Blue	ROYAL
334	500601020	190.0	Burberry Beat Check Silk Tie, Gray	870	Burberry	14	Gray	GRAY
335	532973583	155.0	Canali Woven Foulard Silk Tie, Rust	891	Canali	7	Red	RUST
336	513311309	230.0	Brioni Diamond-Print Silk Tie	859	Brioni	17	Pink	PINK
337	523180227	165.0	Armani Collezioni Neat Circle-Dot Printed Tie, Navy	747	Armani Collezioni	10	Blue	NAVY
338	485700131	190.0	Salvatore Ferragamo Hummingbird-Print Silk Tie, Orange	1948	Salvatore Ferragamo	3	Orange	ORANGE
339	485700767	190.0	Salvatore Ferragamo Owl-Print Silk Tie, Red/Blue	1948	Salvatore Ferragamo	7	Red	RED/BLUE
340	537138945	115.0	Boss Hugo Boss Pindot Silk Tie, Blue	0		10	Blue	BLUE
341	488762168	245.0	Charvet Large-Medallion Silk Tie, Blue	949	Charvet	10	Blue	BLUE
342	463134939	195.0	Cufflinks Inc. Sterling Silver Bow Tie Cuff Links	24770	Cufflinks Inc.			
343	465747201	230.0	Brioni Solid Silk Satin Tie, Charcoal	859	Brioni	14	Gray	CHARCOAL
344	479148831	170.0	Etro Silk Dog-Print Tie, Green Multi	1146	Etro	13	Green	GREEN MULTI
345	485301398	190.0	Salvatore Ferragamo Elephant-Print Silk Tie, Navy	1948	Salvatore Ferragamo	10	Blue	NAVY
346	494217656	160.0	Lanvin Grosgrain Solid Tie, Black	1487	Lanvin	16	Black	BLACK
347	503035405	190.0	Burberry Tonal-Check Silk Tie, Black	870	Burberry	16	Black	BLACK
348	532318960	175.0	Armani Collezioni Woven Paisley Silk Tie, Blue	747	Armani Collezioni	10	Blue	BLUE
349	537138930	95.0	Boss Hugo Boss Neat Box-Pattern Silk Tie, Navy	0		10	Blue	NAVY
350	478939217	190.0	Salvatore Ferragamo Horse-Print Silk Tie, Blue	1948	Salvatore Ferragamo			
351	484359416	190.0	Salvatore Ferragamo Unicycle-Print Silk Tie, Green	1948	Salvatore Ferragamo	13	Green	GREEN
352	485700802	250.0	TOM FORD Solid Satin Bow Tie, White	2130	Tom Ford	15	White	WHITE
353	478939206	190.0	Salvatore Ferragamo Giraffe & Cloud Print Silk Tie, Red/Blue	1948	Salvatore Ferragamo			
354	511548584	230.0	Brioni Neat Basketweave Silk Tie, Pink	859	Brioni	17	Pink	PINK
355	452869989	250.0	Stefano Ricci Neat Medallion Pattern Silk Tie, Light Purple	3297	Stefano Ricci	8	Purple	LIGHT PURPLE 7
356	462186969	250.0	Lanvin Woven Wool Tie, Black	1487	Lanvin	16	Black	BLACK
357	474175622	190.0	Salvatore Ferragamo Gancini-Print Silk Tie, Yellow	1948	Salvatore Ferragamo	4	Yellow	YELLOW
358	500600605	190.0	Burberry Heathered Check Silk Tie, Pink	870	Burberry	17	Pink	PINK
359	538912653	145.0	Eton Micro Dot-Print Silk Tie, Brown	5382	Eton	1	Brown	BROWN
360	297334580	195.0	Charvet Knit Silk Tie, Black	949	Charvet	16	Black	BLACK
361	461567752	95.0	Neiman Marcus Satin Bow Tie, Black	1724	Neiman Marcus	16	Black	BLACK
362	515771971	345.0	Stefano Ricci Crystal-Trim Silk Bow Tie, Black	3297	Stefano Ricci	16	Black	BLACK
363	523568883	165.0	Armani Collezioni Striped Linen-Effect Silk Tie, Blue	747	Armani Collezioni	10	Blue	BLUE
364	538912809	245.0	Charvet Neat Printed Silk Tie	949	Charvet	8	Purple	LIGHT PURPLE
365	485303867	190.0	Salvatore Ferragamo Unicycle-Print Silk Tie, Red	1948	Salvatore Ferragamo	7	Red	RED
366	537587351	75.0	Edward Armah Tapestry Paisley & Glen Plaid Silk Pocket Circle, Green	0		13	Green	GREEN
367	523569341	95.0	Boss Hugo Boss Neat Diamond-Box Printed Silk Tie, Navy	0		10	Blue	NAVY
368	532319023	175.0	Armani Collezioni Woven Zigzag Silk Tie, Black	747	Armani Collezioni	16	Black	BLACK
369	522583216	250.0	TOM FORD Textured Micro-Check Silk Tie, White/Black	2130	Tom Ford	15	White	WHITE/BLACK
370	537587346	250.0	Brackish Bowties Hamish Feather Bow Tie, Lavender	0				
371	532319020	95.0	Armani Collezioni Formal Bow Tie	747	Armani Collezioni	16	Black	BLACK
372	503691509	205.0	Ermenegildo Zegna Textured Striped Silk Tie, Light Blue	1139	Ermenegildo Zegna	10	Blue	LIGHT BLUE
373	488195460	190.0	Salvatore Ferragamo Turtle-Print Silk Tie, Red/Green	1948	Salvatore Ferragamo	7	Red	RED/GREEN
374	537139497	135.0	Boss Hugo Boss Mini-Geometric-Dot Silk Tie, Burgundy	0		7	Red	BURGUNDY
375	500600420	190.0	Burberry Textured Check Silk Tie, Taupe	870	Burberry	1	Brown	TAUPE
376	514347403	190.0	Salvatore Ferragamo Giraffe & Palm Tree Silk Tie, Aqua	1948	Salvatore Ferragamo	10	Blue	AQUA
377	521362503	195.0	Ermenegildo Zegna Paisley-Print Silk Tie, Red	1139	Ermenegildo Zegna	7	Red	RED
378	537587361	75.0	Edward Armah Medallion & Glen Plaid Silk Pocket Circle, Red	0		7	Red	RED
379	537587362	195.0	Brackish Bowties Harrel Peacock-Feather Bow Tie	0				
380	485302693	190.0	Salvatore Ferragamo Horse Head-Print Silk Tie, Blue/Gray	1948	Salvatore Ferragamo	14	Gray	BLUE/GREY
381	494217981	195.0	Brackish Bowties Pheasant-Feather Bow Tie, Brown	0		1	Brown	BROWN
382	501442346	205.0	Ermenegildo Zegna Stitched Stripe Silk Tie, Red	1139	Ermenegildo Zegna	7	Red	RED
383	461567271	95.0	Neiman Marcus Pre-Tied Satin Bow Tie, Black	1724	Neiman Marcus	16	Black	BLACK
384	494223225	215.0	Mimi Fong Peony Silk Tie, Royal	0		10	Blue	ROYAL
385	532973852	155.0	Canali Textured Solid Silk Tie, Burgundy	891	Canali			BURGANDY
386	504506422	190.0	Salvatore Ferragamo Elephant-Print Silk Tie, Red	1948	Salvatore Ferragamo	7	Red	RED
387	443165520	215.0	Brioni Textured-Stripe Silk Tie, Purple	859	Brioni	8	Purple	PURPLE
388	365532678	195.0	Charvet Knit Silk Tie, Gray	949	Charvet	14	Gray	GREY
389	519777808	195.0	Brackish Bowties Lotus Pheasant-Feather Bow Tie, Orange	0		3	Orange	ORANGE
390	499820527	230.0	Brioni Paisley-Print Chambray Silk Tie, Blue	859	Brioni	10	Blue	BLUE
391	485301306	190.0	Salvatore Ferragamo Bunny-Print Silk Tie, Blue/Pink	1948	Salvatore Ferragamo	17	Pink	BLUE/PINK
392	500600476	190.0	Burberry Check Silk Tie, Blue	870	Burberry	10	Blue	BLUE
393	517690462	230.0	Brioni Plaid Diamond-Puzzle Silk Tie, Pink/Navy	859	Brioni	17	Pink	PINK/NAVY
394	531945569	195.0	Ermenegildo Zegna Woven Pine Paisley Silk Tie, Burgundy	1139	Ermenegildo Zegna	7	Red	BURGUNDY
395	489058231	245.0	Charvet Medallion-Print Silk Tie, Pink/Blue	949	Charvet	17	Pink	PINK/BLUE
396	480166949	190.0	Salvatore Ferragamo Butterfly-Print Silk Tie, Blue/Gray	1948	Salvatore Ferragamo			
397	500600480	190.0	Salvatore Ferragamo Giraffe-Printed Silk Tie, Blue	1948	Salvatore Ferragamo	10	Blue	BLUE
398	471273615	145.0	Lanvin Grosgrain Solid Tie, Black	1487	Lanvin	16	Black	BLACK
399	452138881	295.0	Kiton Flower-Medallion Pattern Tie, Light Blue	1452	Kiton	10	Blue	LIGHT BLUE
430	521362886	195.0	Ermenegildo Zegna Boxed Flower-Print Silk Tie, Red	1139	Ermenegildo Zegna	7	Red	RED
431	460362720	190.0	Salvatore Ferragamo Bunny and Cat-Print Tie, Blue	1948	Salvatore Ferragamo	10	Blue	BLUE
432	488376943	790.0	TOM FORD Houndstooth-Stripe Silk Bow Tie, Black	2130	Tom Ford	16	Black	BLACK
433	494220841	195.0	Brackish Bowties Mantis Peacock-Feather Bow Tie, Black/Yellow	0		4	Yellow	BLACK/YELLOW
434	503035399	190.0	Burberry Camo-Print Wool-Blend Tie, Medium Gray	870	Burberry	14	Gray	MEDIUM GREY
435	532319096	175.0	Armani Collezioni Woven Diagonal-Stripe Silk Tie, Navy	747	Armani Collezioni	10	Blue	NAVY
436	513830883	225.0	Isaia Spaced Paisley-Print Silk Tie, Navy	31859	Isaia	10	Blue	NAVY
437	538913170	145.0	Eton Diamond Medallion-Print Silk Tie, Navy	5382	Eton	10	Blue	NAVY
438	514349517	190.0	Salvatore Ferragamo Neat Gancini-Print Silk Tie, Orange	1948	Salvatore Ferragamo	3	Orange	ORANGE
439	522583196	250.0	TOM FORD Micro-Dot Silk Tie, White/Black	2130	Tom Ford	15	White	WHITE/BLACK
440	488762424	245.0	Charvet Cutout Print Silk Tie, Purple	949	Charvet	8	Purple	PURPLE
441	499820882	230.0	Brioni Textured Herringbone-Stripe Silk Tie, Red	859	Brioni	7	Red	RED
442	500601176	190.0	Burberry Textured Check Silk Tie, Gray	870	Burberry	14	Gray	GRAY
443	488376587	250.0	TOM FORD Solid Satin Bow Tie, Red	2130	Tom Ford	7	Red	RED
444	512770286	195.0	Ermenegildo Zegna Satin-Striped Silk Tie, Light Blue/Navy	1139	Ermenegildo Zegna	10	Blue	LIGHT BLUE/NAVY
445	521363731	195.0	Ermenegildo Zegna Bold-Striped Textured Silk Tie, Blue	1139	Ermenegildo Zegna	10	Blue	BLUE
446	532320640	175.0	Armani Collezioni Neat Woven Pinwheel Silk Tie, Blue	747	Armani Collezioni	10	Blue	BLUE
447	518947725	295.0	Kiton Fancy Medallion-Print Silk Tie, Burgundy/Navy	1452	Kiton	7	Red	BURGUNDY/NAVY
448	538913515	145.0	Eton Neat Floral Silk Tie, Blue	5382	Eton	10	Blue	BLUE
449	474400645	175.0	Massimo Bizzocchi Pre-Tied Floral-Print Bow Tie, Red/Brown	0		7	Red	RED/BROWN
450	476588026	225.0	Neiman Marcus Textured Cummerbund & Bow Tie Set, Black	1724	Neiman Marcus	16	Black	BLACK
451	500601138	190.0	Salvatore Ferragamo Sailboat-Print Silk Tie, Magenta	1948	Salvatore Ferragamo	8	Purple	MAGENTA
452	499820880	230.0	Brioni Micro-Square Neat Silk Tie, Yellow	859	Brioni	4	Yellow	YELLOW
453	500601180	190.0	Burberry Check Silk Tie, Burgundy	870	Burberry	7	Red	BURGUNDY
454	532319229	175.0	Armani Collezioni Woven Micro-Neat Silk Tie, Teal	747	Armani Collezioni	10	Blue	TEAL
455	538913340	145.0	Eton Diamond Medallion-Print Tie, Blue	5382	Eton	10	Blue	BLUE
456	484359415	190.0	Salvatore Ferragamo Bunny-Print Silk Tie, Yellow	1948	Salvatore Ferragamo	4	Yellow	YELLOW
457	494222983	215.0	Mimi Fong Cherry Blossom Silk Tie, Black	0		16	Black	BLACK
458	462137758	545.0	Brioni Cummerbund & Bow Tie Set	859	Brioni	16	Black	BLACK
459	485700801	190.0	Salvatore Ferragamo Owl-Print Silk Tie, Gray/Pink	1948	Salvatore Ferragamo	14	Gray	GRAY/PINK
460	509458859	205.0	Ermenegildo Zegna Paisley-Print Silk Tie	1139	Ermenegildo Zegna	10	Blue	NAVY
461	470010081	165.0	Lanvin Grosgrain Solid Tie, Navy	1487	Lanvin	10	Blue	NAVY
462	482529320	85.0	Neiman Marcus Solid Ribbed Bow Tie, Navy	1724	Neiman Marcus	10	Blue	NAVY
463	523569209	95.0	Boss Hugo Boss Spotted Silk Tie, Teal	0		10	Blue	TEAL
464	513882620	145.0	Eton Contrast Pindot-Print Silk Tie, Navy	5382	Eton	10	Blue	NAVY
465	539020540	245.0	Charvet Interlocking Printed Silk Tie, Pink	949	Charvet	17	Pink	PINK
466	539120458	245.0	Charvet Neat Butterfly Silk Tie, Blue	949	Charvet	10	Blue	BLUE
467	539022242	245.0	Charvet Printed Silk Tie, Blue	949	Charvet	10	Blue	BLUE
468	539125516	245.0	Charvet Woven Box Silk Tie, Purple	949	Charvet	10	Blue	BLUE
469	539273442	230.0	Brioni Textured Stripe Woven Silk Tie, Blue	859	Brioni	10	Blue	BLUE
470	539273467	195.0	Brackish Bowties Kruger Feather Bow Tie	0				
471	500601188	205.0	Ermenegildo Zegna Paisley-Print Silk Tie	1139	Ermenegildo Zegna	10	Blue	BLUE
472	538912102	245.0	Charvet Exploded Dot Silk Tie	949	Charvet	3	Orange	ORANGE
473	501442914	205.0	Ermenegildo Zegna Paisley-Print Silk Twill Tie	1139	Ermenegildo Zegna	10	Blue	BLUE
474	488195805	190.0	Salvatore Ferragamo Geometric Gancini-Print Tie	1948	Salvatore Ferragamo	10	Blue	NAVY
475	539636497	130.0	Salvatore Ferragamo Micro Gancini Silk Bow Tie	1948	Salvatore Ferragamo	16	Black	BLACK
476	506545824	160.0	Davidoff Regimental Silk Tie, Gray	3425	Davidoff	14	Gray	GREY
477	518947728	295.0	Kiton Spaced Floral-Medallion Print Silk Tie	1452	Kiton	14	Gray	LT GREY/BLUE
478	515771935	165.0	Armani Collezioni Textured Neat Circle-Print Tie	747	Armani Collezioni	10	Blue	TURQUOISE
479	539636510	270.0	Salvatore Ferragamo Gancini Silk Cummerbund, Black	1948	Salvatore Ferragamo	16	Black	BLACK
480	505373614	195.0	Robert Talbott Medallion-Print Silk Estate Tie, Brown	1918	Robert Talbott	1	Brown	BROWN
481	539636508	190.0	Salvatore Ferragamo Rabbit Tapestry Silk Tie, Navy	1948	Salvatore Ferragamo	10	Blue	NAVY
482	506545856	160.0	Davidoff Six Stripes Silk Tie, Tan/Gray	3425	Davidoff	1	Brown	TAN/GREY
483	506545136	160.0	Davidoff Regimental Silk Tie, Purple/Black	3425	Davidoff	8	Purple	PURPLE/BLACK
484	511975715	160.0	Davidoff Boats Silk Tie, Cool Water	3425	Davidoff			COOL WATER
485	506545687	160.0	Davidoff Icon Stripes Silk Tie, Purple	3425	Davidoff	8	Purple	PURPLE
486	498439167	250.0	TOM FORD Large-Dot Patterned Tie, Navy	2130	Tom Ford	10	Blue	NAVY
487	515770973	165.0	Armani Collezioni Geometric Box-Printed Silk Tie	747	Armani Collezioni	10	Blue	NAVY
488	516482687	190.0	Salvatore Ferragamo Allover Gancini-Print Silk Tie	1948	Salvatore Ferragamo	10	Blue	BLUE
489	513830025	225.0	Isaia Textured Neat-Print Silk Tie	31859	Isaia	10	Blue	BLUE
490	516483054	165.0	Armani Collezioni Neat Diamond-Box Printed Silk Tie	747	Armani Collezioni	10	Blue	TURQUOISE
491	513830509	225.0	Isaia Neat Micro-Flower Printed Tie	31859	Isaia	1	Brown	BROWN
492	499819926	230.0	Brioni Paisley-Print Silk Tie	859	Brioni	4	Yellow	YELLOW
493	513312663	190.0	Salvatore Ferragamo Dog Tug-Of-War Printed Silk Tie, Aqua	1948	Salvatore Ferragamo	10	Blue	AQUA
494	518962077	190.0	Salvatore Ferragamo Elephant & Star-Print Silk Tie	1948	Salvatore Ferragamo	10	Blue	NAVY
495	507084259	225.0	Isaia Neat Flower-Printed Silk Tie	31859	Isaia	13	Green	GREEN
496	505371285	190.0	Salvatore Ferragamo Sailboat-Print Silk Tie	1948	Salvatore Ferragamo	4	Yellow	YELLOW/BLUE
497	511672314	190.0	Salvatore Ferragamo Butterfly-Print Silk Tie, Red	1948	Salvatore Ferragamo	7	Red	RED
498	497056554	250.0	Stefano Ricci Neat Paisley-Print Silk Tie	3297	Stefano Ricci	7	Red	BURGUNDY/BLUE
499	499819945	230.0	Brioni Lattice-Diamond Silk Tie	859	Brioni	10	Blue	AQUA
500	518946318	165.0	Armani Collezioni Herringbone-Stripe Silk Tie	747	Armani Collezioni	10	Blue	NAVY
501	518948043	190.0	Salvatore Ferragamo Buoy-Print Silk Tie	1948	Salvatore Ferragamo	10	Blue	BLUE
502	532975717	230.0	Brioni Woven Heathered-Stripe Silk Tie	859	Brioni	10	Blue	BLUE
503	505372567	295.0	Kiton Circle-Medallion Printed Silk Tie	1452	Kiton	7	Red	RED
504	522583218	250.0	TOM FORD Iridescent Houndstooth-Print Silk Tie	2130	Tom Ford	10	Blue	BLUE
505	513830452	225.0	Isaia Twill Rope-Striped Tie, Tan/Aqua	31859	Isaia	17	Pink	BLUE/PINK
506	522583208	250.0	TOM FORD Bold Herringbone-Print Silk Tie	2130	Tom Ford	10	Blue	LIGHT BLUE
507	505368651	295.0	Kiton Grenadine Square-Medallion Printed Tie	1452	Kiton	10	Blue	TURQUOISE
508	523999813	295.0	Kiton Woven Textured-Stripe Silk Tie	1452	Kiton	10	Blue	TEAL
509	513308408	190.0	Salvatore Ferragamo Elephant & Tree Printed Silk Tie, Light Blue	1948	Salvatore Ferragamo	10	Blue	LIGHT BLUE
510	512051122	250.0	TOM FORD Basket-Weave Silk Bow Tie	2130	Tom Ford	8	Purple	PURPLE
511	538912094	245.0	Charvet Interlocking Printed Silk Tie	949	Charvet	10	Blue	BLUE
512	504902830	275.0	Stefano Ricci Paisley-Print Silk Tie	3297	Stefano Ricci	4	Yellow	YELLOW
513	500600469	190.0	Salvatore Ferragamo Large Gancini-Print Silk Tie	1948	Salvatore Ferragamo	10	Blue	BLUE/LT. BLUE
514	512770618	195.0	Ermenegildo Zegna Large Pine Paisley-Print Tie	1139	Ermenegildo Zegna	8	Purple	PURPLE
515	505373513	295.0	Kiton Paisley-Print Silk Tie	1452	Kiton	1	Brown	BROWN
516	521362495	195.0	Ermenegildo Zegna Diamond-Print Neat Tie	1139	Ermenegildo Zegna	10	Blue	NAVY
517	522583195	290.0	TOM FORD Knitted Dot Silk Tie	2130	Tom Ford	10	Blue	BLUE
518	538912675	245.0	Charvet Dot-Print Silk Tie	949	Charvet	10	Blue	NAVY
519	511547159	230.0	Brioni Neat Multicolored Dot-Print Tie	859	Brioni	7	Red	TEAL/NVY/RED
520	512769855	195.0	Ermenegildo Zegna Large-Paisley-Print Silk Tie	1139	Ermenegildo Zegna	10	Blue	NAVY
521	513831590	225.0	Isaia Circle-Medallion Printed Silk Tie	31859	Isaia	17	Pink	BLUE/PINK
522	499819940	230.0	Brioni Textured Dot-Print Silk Tie	859	Brioni	10	Blue	NAVY
523	507084278	195.0	Ermenegildo Zegna Neat Micro Geo-Print Silk Tie	1139	Ermenegildo Zegna	10	Blue	BLUE
524	502739754	190.0	Salvatore Ferragamo Whale-Print Silk Tie	1948	Salvatore Ferragamo	10	Blue	NAVY
525	518952405	295.0	Kiton Striped Silk Tie	1452	Kiton	17	Pink	BLUE/PINK
526	538912813	250.0	TOM FORD Neat Diagonal-Stripe Silk Tie	2130	Tom Ford	10	Blue	NAVY
527	489057188	195.0	Brackish Bowties Hugo Peacock-Feather Bow Tie, Green	1291	HUGO	13	Green	GREEN
528	512915249	225.0	Giorgio Armani Diagonal-Stripe Twill Tie	1225	Giorgio Armani	8	Purple	LAVENDER
529	507083421	225.0	Isaia Check-Floral Printed Silk Tie	31859	Isaia	10	Blue	NAVY
530	511456170	250.0	TOM FORD Solid Silk Bow Tie	2130	Tom Ford	10	Blue	NAVY
531	512914121	225.0	Giorgio Armani Striped Silk Tie	1225	Giorgio Armani	10	Blue	BLUE
532	516483363	275.0	Giorgio Armani Dot & Slash Neat Printed Tie	1225	Giorgio Armani	8	Purple	PURPLE
533	507083442	225.0	Isaia Neat Flower-Print Oxford Silk Tie	31859	Isaia	10	Blue	NAVY
534	512914173	225.0	Giorgio Armani Circle Chain-Link Silk Tie	1225	Giorgio Armani	10	Blue	BLUE
535	516800009	190.0	Salvatore Ferragamo 3D Gancini-Print Silk Tie	1948	Salvatore Ferragamo	10	Blue	LIGHT BLUE
536	518941718	295.0	Kiton Fried Egg Printed Silk Tie	1452	Kiton	1	Brown	PINK/BROWN
537	505368284	295.0	Kiton Wide-Stripe Silk Tie	1452	Kiton	1	Brown	BROWN
538	518962531	295.0	Kiton Large Flower-Medallion Printed Silk Tie	1452	Kiton	1	Brown	BLUE/BROWN
539	511361757	230.0	Brioni Zipper-Stripe Printed Silk Tie	859	Brioni	7	Red	RED
540	515771970	190.0	Salvatore Ferragamo Flying Fish Printed Silk Tie	1948	Salvatore Ferragamo	10	Blue	AQUA
541	531586671	245.0	Ermenegildo Zegna Woven Striped Silk Tie	1139	Ermenegildo Zegna	10	Blue	NAVY
542	500600259	230.0	Brioni Chambray Flower-Print Neat Silk Tie	859	Brioni	10	Blue	DENIM
543	506167862	250.0	TOM FORD Textured Solid Silk Tie, Blue	2130	Tom Ford	10	Blue	BLUE
544	520813370	165.0	Neck bow with feline	1242	Gucci	7	Red	red viscose cotton__4346504G8246400
545	521396980	119.0	Thom Browne Men's Patchwork Necktie-LIGHT GREY	25337	Thom Browne	14	Gray	LIGHT GREY
546	511546866	150.0	Alexander Olch The Sunset Linen Stripes Necktie	32935	Alexander Olch	10	Blue	Blue/Black Multi
